date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
1981-02-25,25.2448,25.3792,25.2448,25.2448,87000,0.0873,6.33,20713280.0
1981-02-26,25.6256,25.76,25.6256,25.6256,48400,0.0887,1.6,19847520.0
1981-02-27,26.4992,26.7456,26.4992,26.4992,65900,0.0917,3.38,18390400.0
1981-03-02,26.6336,26.7456,26.6336,26.6336,52500,0.0921,0.44,16668960.0
1981-03-03,26.3648,26.3648,26.2528,26.2528,72200,0.0908,-1.41,16289280.0
1981-03-04,26.1184,26.1184,26.0064,26.0064,61200,0.09,-0.88,16017120.0
1981-03-05,26.0064,26.0064,25.872,25.872,24000,0.0895,-0.56,14892640.0
1981-03-06,25.872,25.872,25.6256,25.6256,51800,0.0887,-0.89,15076320.0
1981-03-09,23.744,23.744,23.632,23.632,68400,0.0818,-7.78,15149120.0
1981-03-10,22.624,22.624,22.4896,22.4896,126700,0.0778,-4.89,15730400.0
1981-03-11,21.8848,21.8848,21.616,21.616,133300,0.0748,-3.86,16306080.0
1981-03-12,22.4896,22.624,22.4896,22.4896,264500,0.0778,4.01,18576320.0
1981-03-13,22.3776,22.3776,22.2432,22.2432,1032600,0.077,-1.03,29413440.0
1981-03-16,23.1168,23.3856,23.1168,23.1168,166200,0.08,3.9,30717120.0
1981-03-17,24.2592,24.5056,24.2592,24.2592,195300,0.0839,4.88,32290720.0
1981-03-18,25.76,26.0064,25.76,25.76,164900,0.0891,6.2,33175520.0
1981-03-19,25.6256,25.6256,25.4912,25.4912,168800,0.0882,-1.01,33950560.0
1981-03-20,25.76,26.0064,25.76,25.76,65200,0.0891,1.02,33462240.0
1981-03-23,26.7456,26.992,26.7456,26.7456,98300,0.0925,3.82,33857600.0
1981-03-24,26.7456,26.7456,26.6336,26.6336,125700,0.0921,-0.43,34416480.0
1981-03-25,26.3648,26.3648,26.1184,26.1184,31500,0.0904,-1.85,33794880.0
1981-03-26,25.76,25.76,25.6256,25.6256,54800,0.0887,-1.88,33866560.0
1981-03-27,24.864,24.864,24.752,24.752,54700,0.0856,-3.49,33741120.0
1981-03-30,24.752,24.9984,24.752,24.752,44200,0.0856,0.0,33648160.0
1981-03-31,24.752,24.752,24.5056,24.5056,71400,0.0848,-0.93,33639200.0
1981-04-01,24.3712,24.3712,24.2592,24.2592,152100,0.0839,-1.06,34657280.0
1981-04-02,26.3648,26.4992,26.3648,26.3648,140200,0.0912,8.7,35958720.0
1981-04-03,26.4992,26.6336,26.4992,26.4992,73600,0.0917,0.55,36202880.0
1981-04-06,26.1184,26.1184,26.0064,26.0064,101800,0.09,-1.85,36576960.0
1981-04-07,25.872,25.872,25.76,25.76,47700,0.0891,-1.0,35692160.0
1981-04-08,26.992,27.2608,26.992,26.992,98000,0.0934,4.83,35296800.0
1981-04-09,27.5072,27.6192,27.5072,27.5072,55800,0.0952,1.93,32959360.0
1981-04-10,27.8656,28.0,27.8656,27.8656,149400,0.0964,1.26,23067520.0
1981-04-13,27.8656,28.0,27.8656,27.8656,71700,0.0964,0.0,22009120.0
1981-04-14,27.8656,28.0,27.8656,27.8656,29700,0.0964,0.0,20154400.0
1981-04-15,26.6336,26.6336,26.4992,26.4992,152000,0.0917,-4.88,20009920.0
1981-04-16,25.1328,25.1328,24.9984,24.9984,106600,0.0865,-5.67,19313280.0
1981-04-20,25.76,25.872,25.76,25.76,157800,0.0891,3.01,20350400.0
1981-04-21,27.5072,27.6192,27.5072,27.5072,127400,0.0952,6.85,20676320.0
1981-04-22,28.4928,28.6272,28.4928,28.4928,84800,0.0986,3.57,20218240.0
1981-04-23,29.2544,29.3664,29.2544,29.2544,259000,0.1012,2.64,22766240.0
1981-04-24,29.2544,29.2544,29.008,29.008,156499,0.1004,-0.79,23905280.0
1981-04-27,28.8736,28.8736,28.7392,28.7392,172000,0.0994,-1.0,25219040.0
1981-04-28,28.3808,28.3808,28.2464,28.2464,143700,0.0977,-1.71,26333440.0
1981-04-29,28.0,28.0,27.8656,27.8656,60900,0.0964,-1.33,26215840.0
1981-04-30,28.3808,28.6272,28.3808,28.3808,56300,0.0982,1.87,25142880.0
1981-05-01,28.3808,28.6272,28.3808,28.3808,73900,0.0982,0.0,24400320.0
1981-05-04,28.3808,28.3808,28.2464,28.2464,64500,0.0977,-0.51,24298400.0
1981-05-05,28.2464,28.2464,28.1344,28.1344,78300,0.0973,-0.41,24035200.0
1981-05-06,27.5072,27.5072,27.3728,27.3728,84600,0.0947,-2.67,24448480.0
1981-05-07,27.7536,27.8656,27.7536,27.7536,41800,0.096,1.37,23819040.0
1981-05-08,28.0,28.1344,28.0,28.0,35300,0.0969,0.94,23589440.0
1981-05-11,27.5072,27.5072,27.3728,27.3728,53300,0.0947,-2.27,22513120.0
1981-05-12,27.3728,27.7536,27.3728,27.3728,19000,0.0947,0.0,21922880.0
1981-05-13,27.3728,27.6192,27.2608,27.2608,21900,0.0943,-0.42,21835520.0
1981-05-14,27.1264,27.1264,26.88,26.88,22000,0.093,-1.38,20379520.0
1981-05-15,27.5072,27.8656,27.5072,27.5072,21900,0.0952,2.37,19430880.0
1981-05-18,28.0,28.2464,28.0,28.0,18600,0.0969,1.79,17871840.0
1981-05-19,27.6192,27.6192,27.5072,27.5072,113500,0.0952,-1.75,17716160.0
1981-05-20,28.3808,28.6272,28.3808,28.3808,59300,0.0982,3.15,17430560.0
1981-05-21,29.9936,30.128,29.9936,29.9936,143800,0.1038,5.7,16140320.0
1981-05-22,31.3824,31.6288,31.3824,31.3824,140300,0.1086,4.62,15958880.0
1981-05-26,31.3824,31.3824,31.248,31.248,381000,0.1081,-0.46,18299680.0
1981-05-27,32.9952,33.1296,32.9952,32.9952,667400,0.1142,5.64,24165120.0
1981-05-28,32.9952,33.1296,32.9952,32.9952,330300,0.1142,0.0,27182400.0
1981-05-29,33.1296,33.2416,33.1296,33.1296,265100,0.1146,0.35,29520960.0
1981-06-01,33.1296,33.2416,33.1296,33.1296,228800,0.1146,0.0,31255840.0
1981-06-02,31.6288,31.6288,31.4944,31.4944,180500,0.109,-4.89,32555040.0
1981-06-03,31.4944,31.7408,31.4944,31.4944,176100,0.109,0.0,33650400.0
1981-06-04,32.1216,32.256,32.1216,32.1216,250300,0.1111,1.93,35506240.0
1981-06-05,31.7408,31.7408,31.6288,31.6288,257500,0.1094,-1.53,37922080.0
1981-06-08,30.6208,30.6208,30.5088,30.5088,417400,0.1055,-3.56,42201600.0
1981-06-09,31.136,31.248,31.136,31.136,533900,0.1077,2.09,47584320.0
1981-06-10,31.4944,31.8752,31.4944,31.4944,112600,0.109,1.21,48632640.0
1981-06-11,32.8832,32.9952,32.8832,32.8832,174000,0.1138,4.4,50336160.0
1981-06-12,32.6144,32.6144,32.5024,32.5024,115200,0.1124,-1.23,51380000.0
1981-06-15,32.5024,32.5024,32.368,32.368,641800,0.112,-0.36,58322880.0
1981-06-16,31.8752,31.8752,31.7408,31.7408,166300,0.1098,-1.96,59977120.0
1981-06-17,31.3824,31.3824,31.248,31.248,123100,0.1081,-1.55,60084640.0
1981-06-18,31.248,31.3824,31.136,31.136,102900,0.1077,-0.37,60572960.0
1981-06-19,30.3744,30.3744,30.24,30.24,122800,0.1046,-2.88,60337760.0
1981-06-22,29.2544,29.2544,29.12,29.12,48400,0.1007,-3.73,59308480.0
1981-06-23,29.6352,29.8816,29.6352,29.6352,67100,0.1025,1.79,55792800.0
1981-06-24,29.12,29.12,28.8736,28.8736,102800,0.0999,-2.54,49469280.0
1981-06-25,29.5008,29.6352,29.5008,29.5008,108300,0.1021,2.2,46982880.0
1981-06-26,29.3664,29.3664,29.12,29.12,106200,0.1007,-1.37,45203200.0
1981-06-29,28.3808,28.3808,28.1344,28.1344,47300,0.0973,-3.38,43170400.0
1981-06-30,26.1184,26.1184,26.0064,26.0064,160300,0.09,-7.5,42944160.0
1981-07-01,25.872,25.872,25.76,25.76,761000,0.0891,-1.0,49495040.0
1981-07-02,25.76,25.872,25.76,25.76,135200,0.0891,0.0,48205920.0
1981-07-06,25.1328,25.1328,24.864,24.864,73800,0.086,-3.48,46148480.0
1981-07-07,25.1328,25.3792,25.1328,25.1328,70700,0.087,1.16,42265440.0
1981-07-08,26.1184,26.2528,26.1184,26.1184,74200,0.0904,3.91,37116800.0
1981-07-09,24.2592,24.2592,24.1248,24.1248,146800,0.0835,-7.63,37499840.0
1981-07-10,22.3776,22.3776,22.2432,22.2432,246300,0.077,-7.78,38309600.0
1981-07-13,22.7584,22.8704,22.7584,22.7584,204200,0.0787,2.21,39306400.0
1981-07-14,23.744,23.9904,23.744,23.744,88300,0.0821,4.32,33107200.0
1981-07-15,24.3712,24.5056,24.3712,24.3712,48900,0.0843,2.68,31792320.0
1981-07-16,24.9984,25.2448,24.9984,24.9984,68000,0.0865,2.61,31175200.0
1981-07-17,25.872,26.0064,25.872,25.872,88500,0.0895,3.47,31013920.0
1981-07-20,24.2592,24.2592,24.1248,24.1248,105600,0.0835,-6.7,30821280.0
1981-07-21,24.1248,24.1248,23.9904,23.9904,142600,0.083,-0.6,31876320.0
1981-07-22,22.8704,22.8704,22.624,22.624,101200,0.0783,-5.66,32258240.0
1981-07-23,23.2512,23.3856,23.2512,23.2512,153800,0.0804,2.68,32829440.0
1981-07-24,23.9904,24.1248,23.9904,23.9904,128800,0.083,3.23,33059040.0
1981-07-27,24.9984,25.1328,24.9984,24.9984,77400,0.0865,4.22,32736480.0
1981-07-28,24.2592,24.2592,24.1248,24.1248,102000,0.0835,-3.47,33349120.0
1981-07-29,23.8784,23.8784,23.744,23.744,69200,0.0821,-1.68,32328800.0
1981-07-30,24.6176,24.864,24.6176,24.6176,44200,0.0852,3.78,24300640.0
1981-07-31,24.9984,25.1328,24.9984,24.9984,48900,0.0865,1.53,23334080.0
1981-08-03,24.9984,24.9984,24.752,24.752,55500,0.0856,-1.04,23129120.0
1981-08-04,25.1328,25.2448,25.1328,25.1328,141400,0.087,1.64,23920960.0
1981-08-05,25.872,26.0064,25.872,25.872,78100,0.0895,2.87,23964640.0
1981-08-06,25.3792,25.3792,25.2448,25.2448,47000,0.0873,-2.46,22846880.0
1981-08-07,25.2448,25.3792,25.2448,25.2448,41100,0.0873,0.0,20548640.0
1981-08-10,25.2448,25.2448,25.2448,25.2448,0,0.0873,0.0,18261600.0
1981-08-11,24.752,24.752,24.5056,24.5056,319000,0.0848,-2.86,20845440.0
1981-08-12,24.1248,24.1248,23.9904,23.9904,117300,0.083,-2.12,21611520.0
1981-08-13,23.3856,23.3856,23.2512,23.2512,122700,0.0804,-3.13,22224160.0
1981-08-14,23.1168,23.1168,22.8704,22.8704,108000,0.0791,-1.62,22442560.0
1981-08-17,22.3776,22.3776,22.1312,22.1312,84400,0.0766,-3.16,22205120.0
1981-08-18,21.8848,21.8848,21.616,21.616,75900,0.0748,-2.35,21458080.0
1981-08-19,21.616,21.616,21.3696,21.3696,92300,0.0739,-1.2,21358400.0
1981-08-20,21.616,21.7504,21.616,21.616,76400,0.0748,1.22,20491520.0
1981-08-21,20.384,20.384,20.1152,20.1152,187100,0.0696,-6.95,21144480.0
1981-08-24,18.9952,18.9952,18.8832,18.8832,103000,0.0653,-6.18,21431200.0
1981-08-25,19.376,19.5104,19.376,19.376,181700,0.067,2.6,22323840.0
1981-08-26,19.1296,19.1296,18.9952,18.9952,150000,0.0657,-1.94,23228800.0
1981-08-27,19.1296,19.2416,19.1296,19.1296,115700,0.0662,0.76,24029600.0
1981-08-28,20.1152,20.2496,20.1152,20.1152,169800,0.0696,5.14,25383680.0
1981-08-31,20.1152,20.2496,20.1152,20.1152,182800,0.0696,0.0,26809440.0
1981-09-01,21.3696,21.504,21.3696,21.3696,165300,0.0739,6.18,27077120.0
1981-09-02,21.7504,21.8848,21.7504,21.7504,86500,0.0752,1.76,27171200.0
1981-09-03,20.8768,20.8768,20.6304,20.6304,167300,0.0714,-5.05,28518560.0
1981-09-04,20.496,20.496,20.384,20.384,68100,0.0705,-1.26,28820960.0
1981-09-08,19.8688,19.8688,19.7568,19.7568,113600,0.0684,-2.98,30093280.0
1981-09-09,19.7568,19.8688,19.7568,19.7568,136300,0.0684,0.0,28047040.0
1981-09-10,19.8688,20.0032,19.8688,19.8688,155400,0.0687,0.44,28473760.0
1981-09-11,19.7568,19.7568,19.6224,19.6224,78300,0.0679,-1.16,27976480.0
1981-09-14,19.1296,19.1296,18.9952,18.9952,123600,0.0657,-3.24,28151200.0
1981-09-15,18.6144,18.6144,18.5024,18.5024,87100,0.064,-2.59,28181440.0
1981-09-16,18.256,18.256,18.1216,18.1216,86400,0.0627,-2.03,28299040.0
1981-09-17,17.7408,17.7408,17.6288,17.6288,86500,0.061,-2.71,28234080.0
1981-09-18,17.7408,17.8752,17.7408,17.7408,117500,0.0614,0.66,28694400.0
1981-09-21,17.8752,18.0096,17.8752,17.8752,218900,0.0618,0.65,29050560.0
1981-09-22,17.0016,17.0016,16.8672,16.8672,211700,0.0584,-5.5,30268000.0
1981-09-23,16.7552,16.7552,16.5088,16.5088,125900,0.0571,-2.23,29643040.0
1981-09-24,16.5088,16.5088,16.3744,16.3744,81700,0.0566,-0.88,28878080.0
1981-09-25,14.4928,14.4928,14.2464,14.2464,154500,0.0493,-12.9,29312640.0
1981-09-28,14.3808,14.4928,14.3808,14.3808,409499,0.0498,1.01,31997280.0
1981-09-29,15.12,15.2544,15.12,15.12,422700,0.0523,5.02,34684160.0
1981-09-30,15.2544,15.3664,15.2544,15.2544,223200,0.0528,0.96,35332640.0
1981-10-01,15.2544,15.3664,15.2544,15.2544,272900,0.0528,0.0,37420320.0
1981-10-02,16.5088,16.6208,16.5088,16.5088,201100,0.0571,8.14,37798880.0
1981-10-05,17.0016,17.248,17.0016,17.0016,192400,0.0588,2.98,39191040.0
1981-10-06,17.0016,17.0016,16.8672,16.8672,126600,0.0584,-0.68,39336640.0
1981-10-07,17.8752,18.1216,17.8752,17.8752,173400,0.0618,5.82,39752160.0
1981-10-08,18.5024,18.6144,18.5024,18.5024,138800,0.064,3.56,39566240.0
1981-10-09,18.6144,18.8832,18.6144,18.6144,243400,0.0644,0.62,41415360.0
1981-10-12,19.2416,19.376,19.2416,19.2416,122100,0.0666,3.42,41398560.0
1981-10-13,19.2416,19.5104,19.2416,19.2416,197300,0.0666,0.0,42632800.0
1981-10-14,18.256,18.256,18.1216,18.1216,138300,0.0627,-5.86,43214080.0
1981-10-15,18.5024,18.6144,18.5024,18.5024,131400,0.064,2.07,43716960.0
1981-10-16,18.368,18.368,18.256,18.256,162800,0.0632,-1.25,44224320.0
1981-10-19,18.6144,18.7488,18.6144,18.6144,91900,0.0644,1.9,42801920.0
1981-10-20,19.6224,19.7568,19.6224,19.6224,159500,0.0679,5.43,42217280.0
1981-10-21,19.6224,19.7568,19.6224,19.6224,343300,0.0679,0.0,44652160.0
1981-10-22,19.6224,19.6224,19.5104,19.5104,144100,0.0675,-0.59,45351040.0
1981-10-23,19.1296,19.1296,18.9952,18.9952,124600,0.0657,-2.67,45016160.0
1981-10-26,18.9952,19.1296,18.9952,18.9952,121800,0.0657,0.0,41793920.0
1981-10-27,19.376,19.6224,19.376,19.376,382100,0.067,1.98,41339200.0
1981-10-28,20.0032,20.1152,20.0032,20.0032,197200,0.0692,3.28,41048000.0
1981-10-29,19.8688,19.8688,19.7568,19.7568,136100,0.0684,-1.16,39515840.0
1981-10-30,20.0032,20.1152,20.0032,20.0032,235400,0.0692,1.17,39900000.0
1981-11-02,20.0032,20.1152,20.0032,20.0032,164800,0.0692,0.0,39590880.0
1981-11-03,19.8688,19.8688,19.7568,19.7568,126700,0.0684,-1.16,39592000.0
1981-11-04,19.376,19.376,19.2416,19.2416,106300,0.0666,-2.63,38840480.0
1981-11-05,18.0096,18.0096,17.8752,17.8752,104300,0.0618,-7.21,38454080.0
1981-11-06,18.0096,18.1216,18.0096,18.0096,109800,0.0623,0.81,36957760.0
1981-11-09,18.256,18.368,18.256,18.256,91000,0.0632,1.44,36609440.0
1981-11-10,18.368,18.5024,18.368,18.368,74800,0.0635,0.47,35237440.0
1981-11-11,18.8832,18.9952,18.8832,18.8832,122500,0.0653,2.83,35060480.0
1981-11-12,19.5104,19.6224,19.5104,19.5104,178200,0.0675,3.37,35584640.0
1981-11-13,18.256,18.256,18.1216,18.1216,93800,0.0627,-7.11,34811840.0
1981-11-16,18.0096,18.0096,17.8752,17.8752,100700,0.0618,-1.44,34910400.0
1981-11-17,18.256,18.368,18.256,18.256,158100,0.0632,2.27,34894720.0
1981-11-18,18.8832,18.9952,18.8832,18.8832,130100,0.0653,3.32,32506880.0
1981-11-19,18.8832,18.9952,18.8832,18.8832,178600,0.0653,0.0,32893280.0
1981-11-20,18.9952,19.1296,18.9952,18.9952,170100,0.0657,0.61,33402880.0
1981-11-23,18.368,18.368,18.1216,18.1216,102500,0.0627,-4.57,33186720.0
1981-11-24,18.1216,18.1216,18.0096,18.0096,98900,0.0623,-0.64,30014880.0
1981-11-25,18.368,18.5024,18.368,18.368,234600,0.0635,1.93,30433760.0
1981-11-27,18.8832,18.9952,18.8832,18.8832,166300,0.0653,2.83,30772000.0
1981-11-30,18.7488,18.7488,18.6144,18.6144,107000,0.0644,-1.38,29333920.0
1981-12-01,18.6144,18.7488,18.6144,18.6144,104400,0.0644,0.0,28657440.0
1981-12-02,18.7488,18.8832,18.7488,18.7488,167700,0.0649,0.78,29116640.0
1981-12-03,18.6144,18.6144,18.5024,18.5024,91200,0.064,-1.39,28947520.0
1981-12-04,18.9952,19.1296,18.9952,18.9952,612300,0.0657,2.66,34637120.0
1981-12-07,19.1296,19.2416,19.1296,19.1296,264700,0.0662,0.76,36372000.0
1981-12-08,18.9952,18.9952,18.7488,18.7488,226000,0.0649,-1.96,37884000.0
1981-12-09,18.8832,18.9952,18.8832,18.8832,153000,0.0653,0.62,38759840.0
1981-12-10,18.8832,18.9952,18.8832,18.8832,167000,0.0653,0.0,39258240.0
1981-12-11,18.8832,18.9952,18.7488,18.7488,339700,0.0649,-0.61,41067040.0
1981-12-14,18.368,18.368,18.1216,18.1216,112700,0.0627,-3.39,41278720.0
1981-12-15,18.6144,18.7488,18.6144,18.6144,139800,0.0644,2.71,41716640.0
1981-12-16,19.5104,19.6224,19.5104,19.5104,292200,0.0675,4.81,43218560.0
1981-12-17,21.1232,21.2576,21.1232,21.1232,229700,0.0731,8.3,44334080.0
1981-12-18,22.8704,23.0048,22.8704,22.8704,320200,0.0791,8.21,45920000.0
1981-12-21,21.9968,21.9968,21.8848,21.8848,251800,0.0757,-4.3,46835040.0
1981-12-22,22.2432,22.3776,22.2432,22.2432,240300,0.077,1.72,48378400.0
1981-12-23,21.8848,21.8848,21.7504,21.7504,129000,0.0752,-2.34,48715520.0
1981-12-24,21.8848,21.9968,21.8848,21.8848,129100,0.0757,0.66,47533920.0
1981-12-28,21.1232,21.1232,20.8768,20.8768,163300,0.0722,-4.62,47500320.0
1981-12-29,21.2576,21.504,21.2576,21.2576,108200,0.0735,1.8,47513760.0
1981-12-30,22.1312,22.2432,22.1312,22.1312,143700,0.0766,4.22,47953920.0
1981-12-31,22.1312,22.2432,22.1312,22.1312,244000,0.0766,0.0,48808480.0
1982-01-04,22.1312,22.1312,21.9968,21.9968,318100,0.0761,-0.65,51349760.0
1982-01-05,21.1232,21.1232,20.8768,20.8768,160000,0.0722,-5.12,46284000.0
1982-01-06,20.7424,20.7424,20.6304,20.6304,295000,0.0714,-1.11,46623360.0
1982-01-07,19.2416,19.2416,18.9952,18.9952,312700,0.0657,-7.98,47594400.0
1982-01-08,19.8688,20.0032,19.8688,19.8688,252700,0.0687,4.57,48711040.0
1982-01-11,18.7488,18.7488,18.6144,18.6144,148800,0.0644,-6.26,48507200.0
1982-01-12,18.1216,18.1216,18.0096,18.0096,267500,0.0623,-3.26,47698560.0
1982-01-13,18.0096,18.0096,17.8752,17.8752,186400,0.0618,-0.8,48524000.0
1982-01-14,18.7488,18.8832,18.7488,18.7488,114800,0.0649,5.02,48244000.0
1982-01-15,20.0032,20.2496,20.0032,20.0032,208500,0.0692,6.63,47306560.0
1982-01-18,20.384,20.6304,20.384,20.384,125000,0.0705,1.88,46133920.0
1982-01-19,20.1152,20.1152,19.8688,19.8688,247800,0.0687,-2.55,45323040.0
1982-01-20,20.2496,20.384,20.2496,20.2496,115300,0.0701,2.04,43794240.0
1982-01-21,20.6304,20.7424,20.6304,20.6304,148800,0.0714,1.85,42769440.0
1982-01-22,20.7424,20.8768,20.7424,20.7424,108300,0.0718,0.56,42537600.0
1982-01-25,20.2496,20.2496,20.1152,20.1152,199600,0.0696,-3.06,43327200.0
1982-01-26,19.6224,19.6224,19.376,19.376,94700,0.067,-3.74,42558880.0
1982-01-27,19.5104,19.7568,19.5104,19.5104,140000,0.0675,0.75,42915040.0
1982-01-28,20.1152,20.2496,20.1152,20.1152,176800,0.0696,3.11,43285760.0
1982-01-29,20.384,20.496,20.384,20.384,237300,0.0705,1.29,43210720.0
1982-02-01,20.384,20.384,20.1152,20.1152,172000,0.0696,-1.28,41574400.0
1982-02-02,20.2496,20.496,20.2496,20.2496,242300,0.0701,0.72,42496160.0
1982-02-03,20.2496,20.384,20.2496,20.2496,140500,0.0701,0.0,40765760.0
1982-02-04,19.8688,19.8688,19.7568,19.7568,98400,0.0684,-2.43,38365600.0
1982-02-05,19.7568,19.8688,19.7568,19.7568,179900,0.0684,0.0,37550240.0
1982-02-08,18.6144,18.6144,18.5024,18.5024,141500,0.064,-6.43,37468480.0
1982-02-09,18.5024,18.6144,18.5024,18.5024,258500,0.064,0.0,37367680.0
1982-02-10,18.7488,18.8832,18.7488,18.7488,173200,0.0649,1.41,37219840.0
1982-02-11,18.6144,18.6144,18.5024,18.5024,109500,0.064,-1.39,37160480.0
1982-02-12,18.7488,18.8832,18.7488,18.7488,87700,0.0649,1.41,35807520.0
1982-02-16,18.5024,18.5024,18.368,18.368,153200,0.0635,-2.16,36123360.0
1982-02-17,18.6144,18.7488,18.6144,18.6144,114200,0.0644,1.42,34627040.0
1982-02-18,18.8832,18.9952,18.8832,18.8832,126700,0.0653,1.4,34754720.0
1982-02-19,18.8832,18.8832,18.7488,18.7488,60700,0.0649,-0.61,33768000.0
1982-02-22,18.6144,18.6144,18.5024,18.5024,118900,0.064,-1.39,33886720.0
1982-02-23,18.368,18.368,18.256,18.256,154200,0.0632,-1.25,33378240.0
1982-02-24,18.368,18.5024,18.368,18.368,169400,0.0635,0.47,34214880.0
1982-02-25,18.368,18.368,18.256,18.256,137500,0.0632,-0.47,34186880.0
1982-02-26,18.256,18.368,18.256,18.256,77800,0.0632,0.0,33078080.0
1982-03-01,18.368,18.5024,18.368,18.368,157600,0.0635,0.47,32185440.0
1982-03-02,18.368,18.5024,18.368,18.368,155400,0.0635,0.0,31999520.0
1982-03-03,18.368,18.5024,18.368,18.368,105600,0.0635,0.0,30468480.0
1982-03-04,18.1216,18.1216,18.0096,18.0096,171300,0.0623,-1.89,30813440.0
1982-03-05,16.7552,16.7552,16.6208,16.6208,202300,0.0575,-7.7,31977120.0
1982-03-08,16.5088,16.5088,16.3744,16.3744,156900,0.0566,-1.57,31719520.0
1982-03-09,16.5088,16.6208,16.5088,16.5088,234400,0.0571,0.88,32760000.0
1982-03-10,16.3744,16.3744,16.24,16.24,388100,0.0562,-1.58,34211520.0
1982-03-11,16.24,16.5088,16.24,16.24,100800,0.0562,0.0,33400640.0
1982-03-12,15.3664,15.3664,15.2544,15.2544,207800,0.0528,-6.05,34501600.0
1982-03-15,15.2544,15.2544,15.12,15.12,229300,0.0523,-0.95,36087520.0
1982-03-16,15.008,15.008,14.8736,14.8736,210500,0.0515,-1.53,36729280.0
1982-03-17,14.2464,14.2464,14.1344,14.1344,225400,0.0489,-5.05,37974720.0
1982-03-18,15.2544,15.3664,15.2544,15.2544,251500,0.0528,7.98,39372480.0
1982-03-19,16.6208,16.7552,16.6208,16.6208,293800,0.0575,8.9,41983200.0
1982-03-22,17.8752,18.0096,17.8752,17.8752,308900,0.0618,7.48,44111200.0
1982-03-23,17.7408,17.7408,17.6288,17.6288,249800,0.061,-1.29,45181920.0
1982-03-24,16.7552,16.7552,16.6208,16.6208,230400,0.0575,-5.74,45865120.0
1982-03-25,16.6208,16.6208,16.5088,16.5088,375500,0.0571,-0.7,48530720.0
1982-03-26,16.3744,16.3744,16.24,16.24,226700,0.0562,-1.58,50198400.0
1982-03-29,16.6208,16.7552,16.6208,16.6208,301800,0.0575,2.31,51813440.0
1982-03-30,16.8672,17.0016,16.8672,16.8672,348000,0.0584,1.57,53970560.0
1982-03-31,16.8672,17.0016,16.8672,16.8672,223900,0.0584,0.0,55295520.0
1982-04-01,17.7408,17.8752,17.7408,17.7408,264000,0.0614,5.14,56333760.0
1982-04-02,17.7408,17.8752,17.7408,17.7408,378600,0.0614,0.0,58308320.0
1982-04-05,17.7408,17.8752,17.7408,17.7408,386800,0.0614,0.0,60883200.0
1982-04-06,17.7408,17.7408,17.6288,17.6288,319600,0.061,-0.65,61837440.0
1982-04-07,17.4944,17.4944,17.3824,17.3824,129900,0.0601,-1.48,58945600.0
1982-04-08,17.4944,17.6288,17.4944,17.4944,107100,0.0605,0.67,59016160.0
1982-04-12,17.4944,17.6288,17.3824,17.3824,197800,0.0601,-0.66,58904160.0
1982-04-13,16.128,16.128,15.9936,15.9936,380800,0.0553,-7.99,60600960.0
1982-04-14,16.128,16.24,16.128,16.128,507100,0.0558,0.9,63922880.0
1982-04-15,16.3744,16.5088,16.3744,16.3744,733400,0.0566,1.43,69612480.0
1982-04-16,16.8672,17.0016,16.8672,16.8672,464500,0.0584,3.18,71998080.0
1982-04-19,16.7552,16.7552,16.5088,16.5088,184300,0.0571,-2.23,70771680.0
1982-04-20,15.8816,15.8816,15.7472,15.7472,359600,0.0545,-4.55,71339520.0
1982-04-21,15.7472,15.7472,15.6352,15.6352,326000,0.0541,-0.73,72192960.0
1982-04-22,15.5008,15.5008,15.3664,15.3664,234800,0.0532,-1.66,72242240.0
1982-04-23,15.3664,15.5008,15.3664,15.3664,215600,0.0532,0.0,70451360.0
1982-04-26,15.7472,15.8816,15.7472,15.7472,258600,0.0545,2.44,70808640.0
1982-04-27,15.3664,15.3664,15.2544,15.2544,313700,0.0528,-3.12,70941920.0
1982-04-28,14.7392,14.7392,14.6272,14.6272,443000,0.0506,-4.17,72005920.0
1982-04-29,14.6272,14.7392,14.6272,14.6272,367100,0.0506,0.0,73609760.0
1982-04-30,14.7392,14.8736,14.7392,14.7392,1238400,0.051,0.79,84523040.0
1982-05-03,15.2544,15.3664,15.2544,15.2544,369200,0.0528,3.53,84417760.0
1982-05-04,15.7472,15.8816,15.7472,15.7472,330300,0.0545,3.22,83784960.0
1982-05-05,15.7472,15.7472,15.5008,15.5008,240800,0.0536,-1.65,82902400.0
1982-05-06,15.9936,16.128,15.9936,15.9936,336900,0.0553,3.17,85220800.0
1982-05-07,16.24,16.3744,16.24,16.24,378200,0.0562,1.63,88257120.0
1982-05-10,16.128,16.128,15.9936,15.9936,141100,0.0553,-1.6,87622080.0
1982-05-11,15.6352,15.6352,15.5008,15.5008,459900,0.0536,-3.07,88508000.0
1982-05-12,15.2544,15.2544,15.12,15.12,317000,0.0523,-2.43,86378880.0
1982-05-13,15.2544,15.3664,15.2544,15.2544,243100,0.0528,0.96,80887520.0
1982-05-14,14.8736,14.8736,14.6272,14.6272,427400,0.0506,-4.17,80472000.0
1982-05-17,14.4928,14.4928,14.3808,14.3808,340199,0.0498,-1.58,82218080.0
1982-05-18,14.2464,14.2464,14.1344,14.1344,544800,0.0489,-1.81,84292320.0
1982-05-19,14.1344,14.1344,14.0,14.0,336100,0.0484,-1.02,84405440.0
